Empresa;Filial;Cód. Contrato;Nº Contrato;Ativo;Adm.;Público;ANS/IMR;Crítico;Nível Crit.;Nome Fantasia;UF Cli.;Cód. Cliente;Nome Cliente;Data Início;Data Término;Classif. C. Custo;Consultor;Pregão;Serv. Prestado;Valor Mensal
1;5;360;1032/2006;I;N;S;;N;;MINIST.PUB.SÃO PAULO;SP;528;MINISTERIO PUBLICO DO ESTADO DE SÃO PAULO;17/08/2006;07/08/2011;10319001;Michele Klug Mendes;;Limpeza;946
1;5;362;CT 46/2006;I;N;S;;N;;INSS - NORTE/SP;SP;568;INSTITUTO NACIONAL DO SEGURO SOCIAL - NORTE/SP;06/12/2006;05/12/2009;10309009;;;Limpeza;
1;5;363;CT 059/2007;I;N;S;;N;;CEF - BAIXADA SANTISTA;DF;575;CAIXA ECONOMICA FEDERAL;16/01/2007;03/11/2011;10305002;;;Mão de Obra;
1;5;364;096/2007;I;N;S;;N;;TRT 2ª REGIÃO;SP;652;TRIBUNAL REGIONAL DO TRABALHO DA 2ª REGIÃO;01/11/2007;30/04/2011;10303002;;;Limpeza;
1;5;368;CT 2007/114;I;N;S;;N;;BRB/SP;DF;590;BRB BANCO DE BRASÍLIA S/A;02/05/2007;30/04/2011;10328001;;;Limpeza;
1;5;370;Cto 03/2007;I;N;S;;N;;DRF PIRACICABA;SP;233;DELEGACIA DA RECEITA FEDERAL DE PIRACICABA;01/01/2008;14/05/2012;10314007;;;Limpeza;
1;5;371;973/2007;I;N;S;;N;;SERPRO-SP;SP;602;SERVICO FEDERAL DE PROCESSAMENTO DE DADOS - SERPRO;01/07/2007;30/06/2011;10331001;;;Limpeza;
1;5;372;Cto 04/2007;I;N;S;;N;;DRJ CAMPINAS SP CTO 03.2007 LIMPEZA;SP;601;DRJ - DELEGACIA DA RECEITA FEDERAL DO BRASIL DE JULGAMENTO EM CAMPINAS;13/10/2007;31/03/2011;10314028;;;Limpeza;
1;5;380;SP 01/09;I;N;N;;N;;SICREDI JUNDIÁI SUDESTE;SP;971;COOPERATIVA DE ECONOMIA CRÉDITO MÚTUO PROFISSIONAL DA ÁREA DE SAÚDE DA REGIÃO SUDESTE DO ESTADO DE S;20/07/2009;20/07/2011;10310004;;;Limpeza;
1;5;384;CONTRATO 40/2009;I;N;S;;N;;ECT SÃO PAULO;SP;247;CORREIOS SÃO PAULO;16/03/2009;16/03/2010;10324011;Fabiana Da Silva;;Limpeza;
1;5;457;N° 53/2009;I;N;S;;N;;UNIFESP EMERGENCIAL;SP;911;UNIVERSIDADE FEDERAL DE SAO PAULO - UNIFESP;11/08/2009;10/11/2009;10339004;Fernanda Maria Francisco;;Limpeza Mão de Obra;
1;5;391;CONTRATO EMERGENCIAL;I;N;S;;N;;DRF OSASCO/SP;SP;686;DELEGACIA DA RECEITA FEDERAL/SP;15/10/2008;31/07/2009;10314017;;;Limpeza;
1;5;396;PE 0447/2008;I;N;S;;N;;DNIT;SP;997;SUPERINTENDÊNCIA REGIONAL NO ESTADO DE SÃO PAULO;09/03/2009;29/03/2010;10353001;;;Limpeza;
1;5;507;SP 03/09;I;N;N;;N;;SICOOB - SP;SP;1102;COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA;01/10/2009;08/01/2017;10310005;Priscila Carolina Campos;;Limpeza;
1;5;265;Cto 000.084/07;I;N;S;;N;;TJ SP-JUNDIAÍ;SP;620;TRIBUNAL DE JUSTIÇA DO ESTADO DE SAO PAULO;27/08/2007;10/02/2012;10308002;;;Limpeza Jardinagem;
1;5;662;201.074.210.059;I;N;S;;N;;BANCO DO BRASIL SP - CT 2010.7421.0059;SP;2;BANCO DO BRASIL S/A;09/02/2010;09/02/2016;10304030;Ana Paula Linhares De Oliveira;;Limpeza;
1;5;668;201.074.210.175;I;N;S;;N;;BANCO DO BRASIL SP - CT 2010.7421.0175;SP;1278;BANCO DO BRASIL S.A;12/02/2010;12/02/2016;10304027;Ana Paula Linhares De Oliveira;;Limpeza;
1;5;620;942.009;I;N;S;;N;;DPGU/SANTOS;DF;1179;DEFENSORIA PUBLICA GERAL DA UNIAO;02/12/2009;31/01/2013;10356001;Fernanda Maria Francisco;;Limpeza;1
1;5;627;3572/2009;I;N;S;;N;;BANCO DO BRASIL S.A - (NOSSA CAIXA);SP;1284;BANCO DO BRASIL S.A;01/12/2009;31/12/2010;10304035;Fabiana Da Silva;;Limpeza;
1;5;651;CT 072/2009;I;N;S;;N;;CREA/SP;SP;1252;CONSELHO REGIONAL DE ENGENHARIA, ARQUITETURA E AGRONOMIA DO ESTADO DE SÃO PAULO;05/01/2010;31/03/2011;10359001;;;Limpeza Conservação;
1;5;653;150.00;I;N;S;;N;;CENTRO DE TECNOLOGIA DA INFORMAÇÃO - RENATO ARCHER;SP;1254;CENTRO DE TECNOLOGIA DA INFORMAÇÃO RENATO ARCHER;01/02/2010;31/01/2016;10360001;;;Limpeza Mão de Obra Jardinagem;
1;5;108;Cto 000.232/06;I;N;S;;N;;TJ SP-PITANGUEIRAS;SP;412;TRIBUNAL DE JUSTICA DO ESTADO DE SAO PAULO;02/01/2007;15/04/2012;10308001;;;Limpeza Jardinagem;
1;5;109;Cto 03/2005;I;N;S;;N;;DRF São Sebastião SP;SP;239;DELEGACIA DA RECEITA FEDERAL DO BRASIL EM SAO JOSE DOS CAMPOS;26/09/2005;14/09/2010;10314001;;;Limpeza;
1;5;112;CTO 005/2007;I;N;S;;N;;AGU - SP;SP;90;SUPERINTENDÊNCIA DE ADMINISTRAÇÃO NO ESTADO DE SÃO PAULO;01/05/2007;31/07/2009;10361002;;;Limpeza;
1;5;126;Cto 000.168/05;I;N;S;;N;;TJ SP-ILHA BELA;SP;455;TRIBUNAL DE JUSTIÇA DO ESTADO DE SÃO PAULO;16/05/2005;17/10/2010;10308006;;;Limpeza;
1;5;303;200.619.811.931;I;N;S;;N;;BANCO DO BRASIL SP;SP;2;BANCO DO BRASIL S/A;01/07/2006;30/06/2011;10304002;;;Limpeza;
1;5;304;200.619.811.929;I;N;S;;N;;BANCO DO BRASIL SP;SP;2;BANCO DO BRASIL S/A;01/07/2006;30/06/2011;10304003;;;Limpeza Conservação;
1;5;306;Cto 04/2006;I;N;S;;N;;DRF TAUBATÉ LIMPEZA Cto 04.2006;SP;244;AGÊNCIA DA RECEITA FEDERAL DE PINDAMONHANGABA;01/06/2006;30/09/2011;10314014;;;Limpeza;
1;5;313;2563/2007;I;N;S;;N;;CEF - GRANDE SP;SP;702;CAIXA ECONOMICA FEDERAL S.A.;17/12/2007;15/01/2011;10305003;Fabiana Da Silva;047/7076-2005;Limpeza;
1;5;316;056/2007;I;N;S;;N;;SP TURISMO;SP;600;SAO PAULO TURISMO S.A.;11/06/2007;30/10/2010;10330001;;;Limpeza;
1;5;317;200.774.211.592;I;N;S;;N;;BANCO DO BRASIL SP - CT 2007.7421.1592;SP;618;BANCO DO BRASIL S.A.;06/11/2007;05/11/2012;10304018;Ana Paula Linhares De Oliveira;;Limpeza Copa;
1;5;325;80/2008;I;N;S;;N;;UNIFESP;SP;911;UNIVERSIDADE FEDERAL DE SAO PAULO - UNIFESP;01/08/2008;30/11/2012;10311001;;;Mão de Obra;
1;5;727;28/2010 Eletricista;I;N;S;;N;;TRT 15º Região - Eletrecistas;SP;536;TRIBUNAL REGIONAL DO TRABALHO DA 15º REGIÃO;17/05/2010;15/12/2015;10303003;;Nº 0535/2017-1;Mão de Obra;
1;5;699;PE 002/2010;I;N;S;;N;;São Paulo Previdência - SPPREV;SP;1766;SÃO PAULO PREVIDÊNCIA  - SPPREV;30/03/2010;29/06/2011;10318001;;;Limpeza;
1;5;465;43/2009;I;N;S;;N;;INSTITUTO CHICO MENDES;SP;1096;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;10/07/2009;09/07/2013;10351001;;;Limpeza;
1;5;501;Cto 03.2007;I;N;S;;N;;DEINF/SP Office Boy;SP;863;DELEGACIA ESPECIAL DE INSTITUIÇÕES FINANCEIRAS EM SÃO PAULO;01/04/2008;31/12/2011;10335001;;;Mão de Obra;
1;5;502;Cto 11.2007;I;N;S;;N;;DEINF/SP Recepção;SP;863;DELEGACIA ESPECIAL DE INSTITUIÇÕES FINANCEIRAS EM SÃO PAULO;01/04/2008;31/12/2011;10335002;;;Recepção;
1;5;268;Cto 103/2007;I;N;S;;N;;TJ-SÃO PAULO/SP;SP;625;TRIBUNAL DE JUSTIÇA DO ESTADO DE SÃO PAULO/SP;15/10/2007;24/04/2012;10308004;;;Copa;
1;5;270;200.719.090.725;I;N;S;;N;;BANCO DO BRASIL SP - CT 2007.1909.0725;SP;321;BANCO DO BRASIL S/A;04/04/2007;03/04/2012;10304026;;;Copa;
1;5;277;Cto 44/2007 lt 2 e 4;I;N;S;;N;;MF - SP;SP;778;GERÊNCIA REGIONAL DE ADMINISTRAÇÃO DO MINISTÉRIO DA FAZENDA EM SÃO PAULO;07/02/2008;06/09/2012;10337001;;;Mão de Obra;
1;5;282;Cto 19/2008;I;N;S;;N;;DRF MARILIA SP;SP;950;DELEGACIA DA RECEITA FEDERAL DO BRASIL EM MARILIA;01/01/2009;10/12/2012;10314006;;;Copa;
1;5;298;fev/09;I;N;S;;N;;MINISTÉRIO DAS RELAÇÕES EXTERIORES;SP;975;MINISTÉRIO DAS RELAÇÕES EXTERIORES ESCRITÓRIO DE REPRESENTAÇÕES EM SÃO PAULO;10/03/2009;04/03/2011;10347001;Michele Klug Mendes;;Limpeza;1160
1;5;299;200.874.210.309;I;N;S;;N;;BANCO DO BRASIL SP - CT 2008.7421.0309;SP;958;BANCO DO BRASIL S.A;17/01/2008;23/11/2012;10304023;Ana Paula Linhares De Oliveira;;Limpeza;
1;5;707;201.074.211.303;I;N;S;;N;;BANCO DO BRASIL SP - CT 2010.7421.1303;MG;1198;BANCO DO BRASIL S.A;06/04/2010;15/05/2015;10304028;Ana Paula Linhares De Oliveira;;Telefonia Manobrista;
1;5;817;817;I;N;N;;N;;VOLANTES - PERNAMBUCANAS SP;SP;1369;ARTHUR LUNDGREN TECIDOS S.A;01/07/2010;17/11/2015;10310007;;;Limpeza Conservação;
1;5;156;Cto 337/2008;I;N;S;;N;;CPOS - COMPANHIA PAULISTA DE OBRAS E SERVICOS;SP;951;COMPANHIA PAULISTA DE OBRAS E SERVICOS - CPOS;22/12/2008;21/12/2012;10344001;Guidali Siqueira;;Mão de Obra;
1;5;868;Cto 17.2010;I;N;S;;N;;DRF GUARULHOS;SP;1809;DELEGACIA RECEIRA FEDERAL GUARULHOS;01/10/2010;30/09/2015;10314022;Caroline Muhlmann;;Limpeza;
1;5;881;2010.7421.6010-4;I;N;S;;N;;BANCO DO BRASIL SP - CT 2010.7421.6010;MG;1198;BANCO DO BRASIL S.A;13/10/2010;13/10/2016;10304029;Ana Paula Linhares De Oliveira;;Limpeza Telefonia Copa;
1;5;923;67/2010 Mecanicos;I;N;S;;N;;TRT - 15º Região;SP;536;TRIBUNAL REGIONAL DO TRABALHO DA 15º REGIÃO;16/12/2010;13/09/2012;10303004;;;Mão de Obra;
1;5;908;Cto 046.2010;I;N;S;;N;;Instituto Adolfo Lutz;SP;496;INSTITUTO ADOLFO LUTZ;03/11/2010;02/04/2014;10326001;Caroline Muhlmann;;Limpeza;
1;5;521;CT 04.451.10.09;I;N;S;;N;;JF de São Paulo CT 04.451.10.09;SP;548;JUSTICA FEDERAL DE SAO PAULO;29/09/2009;31/07/2011;10306009;;;Limpeza;
1;5;31;1165/2007;I;N;S;;N;;MINIST.PUB.SÃO PAULO;SP;528;MINISTERIO PUBLICO DO ESTADO DE SÃO PAULO;08/10/2007;07/12/2012;10319001;Michele Klug Mendes;;Limpeza;35118
1;5;361;21/2005;I;N;S;;N;;INSTITUTO ADOLFO LUTZ;SP;496;INSTITUTO ADOLFO LUTZ;17/10/2005;01/11/2010;10326001;;;Limpeza;
1;5;957;001/2010-SP;I;N;N;;N;;AGUAS PRATAS;SP;1426;AGUAS PRATAS LTDA;01/02/2011;19/01/2012;10310008;;;Limpeza;
1;5;394;CT 02/2008 ENCERRADO;I;N;S;;N;;DRF ARAÇATUBA;SP;862;DELEGACIA DA RECEITA FEDERAL ARAÇATUBA;05/05/2008;31/05/2011;10314018;;;Limpeza;
1;5;305;CT 01/2006;I;N;S;;N;;DRF JUNDIAÍ/SP;SP;225;DELEGACIA DA RECEITA FEDERAL DE JUNDIAÍ;20/03/2006;16/03/2011;10314009;Anna Paula Mendonca;;Limpeza;0,01
1;5;953;201.174.210.169;I;N;S;;N;;BANCO DO BRASIL SP - CT 2011.7421.0169;SP;1827;BANCO DO BRASIL S.A;03/01/2011;03/01/2018;10304032;Ana Paula Linhares De Oliveira;;Limpeza;
1;5;955;201.074.217.856;I;N;S;;N;;BANCO DO BRASIL SP - CT 2010.7421.7856;SP;1863;BANCO DO BRASIL S.A.;07/02/2011;07/02/2017;10304034;Ana Paula Linhares De Oliveira;;Copa;
1;5;986;CT 14/2011;I;N;S;;N;;Defensoria Pública do Estado de São Paulo;SP;1921;DEFENSORIA PÚBLICA DO ESTADO DE SÃO PAULO;01/02/2011;08/11/2011;10345001;Guidali Siqueira;;Limpeza;1642,34
1;5;831;Cto 09/2010;I;N;S;;N;;DRF JUNDIAI - TELEFONIA;SP;225;DELEGACIA DA RECEITA FEDERAL DE JUNDIAÍ;11/08/2010;10/08/2015;10314021;Anna Paula Mendonca;;Telefonia;0,01
1;5;892;Cto 004.2010;I;N;S;;N;;Superintendência do DNPM - São Paulo;SP;1814;DEPARTAMENTO NACIONAL DE PRODUÇÃO MINERAL;08/11/2010;03/04/2012;10354001;;;Mão de Obra Condução de Veículos;
1;5;970;SC-08/09;I;N;N;;N;;PERNAMBUCANAS SÃO PAULO;SP;1301;ARTHUR LUNDGREN TECIDOS S.A;01/01/2011;17/11/2015;10310007;;;Limpeza Conservação;
1;5;877;CT 1617.2010;I;N;S;;N;;MINIST. PÚBLICO DE SÃO PAULO;SP;528;MINISTERIO PUBLICO DO ESTADO DE SÃO PAULO;23/09/2010;22/09/2015;10319002;Anna Paula Mendonca;;Limpeza;0,01
1;5;711;CT 001.2010;I;N;S;;N;;SEFAZ SP-ARARAQUARA - LIMPEZA;SP;943;SEFAZ - CENTRO REGIONAL DE ADMINISTRAÇÃO DE ARARAQUARA;09/04/2010;08/04/2015;10341002;Caroline Muhlmann;;Limpeza;
1;5;122;200.619.391.056;I;N;S;;N;;BANCO DO BRASIL SP - CT 2006.1939.1056;SP;563;BANCO DO BRASIL S.A;01/11/2006;31/10/2011;10304017;;;Limpeza Recepção;
1;5;943;201.074.217.931;I;N;S;;N;;BANCO DO BRASIL SP - CT 2010.7421.7931;SP;1284;BANCO DO BRASIL S.A;03/01/2011;03/01/2017;10304035;Ana Paula Linhares De Oliveira;;Limpeza;
1;5;949;201.174.210.170;I;N;S;;N;;BANCO DO BRASIL SP - CT 2011.7421.0170;SP;1274;BANCO DO BRASIL S.A;03/01/2011;03/01/2017;10304036;Ana Paula Linhares De Oliveira;;Limpeza Copa;
1;5;990;PRE 06.2010;I;N;N;;N;;SESC SP Ribeirão Preto;SP;1923;SERVIÇO SOCIAL DO COMÉRCIO - SESC;01/04/2011;30/03/2016;10310013;;;Limpeza Jardinagem;
1;5;992;1223/2011;I;N;S;;N;;CEF - Grande SP;SP;702;CAIXA ECONOMICA FEDERAL S.A.;18/01/2011;17/05/2011;10305003;Fabiana Da Silva;;Recepção;
1;5;1009;CT 11/2011.;I;N;S;;N;;DRF SJC - LIMPEZA;SP;239;DELEGACIA DA RECEITA FEDERAL DO BRASIL EM SAO JOSE DOS CAMPOS;17/03/2011;15/03/2016;10314013;;;Limpeza;
1;5;1013;fev/11;I;N;S;;N;;DRJ Ribeirão Preto/Campinas;SP;2595;DELEGACIA DA RECEITA FEDERAL DO BRASIL DE JULGAMENTO EM RIBEIRÃO PRETO;01/04/2011;31/07/2014;10314028;Caroline Muhlmann;;Limpeza;
1;5;1094;201.174.214.180;I;N;S;;N;;BANCO DO BRASIL SP - CT 2011.7421.4180;SP;1928;BANCO DO BRASIL S.A - SP;01/07/2011;31/12/2016;10304002;Ana Paula Linhares De Oliveira;;Limpeza Telefonia Copa;
1;5;1095;201.174.214.360;I;N;S;;N;;BANCO DO BRASIL SP - CT 2011.7421.4360;SP;1928;BANCO DO BRASIL S.A - SP;01/07/2011;31/12/2016;10304003;Ana Paula Linhares De Oliveira;;Limpeza Telefonia Copa;
1;5;1096;001/2011-SP;I;N;N;;N;;ATENTO SANTOS II;SP;1476;ATENTO BRASIL S.A;18/07/2011;10/11/2013;10310009;;;Limpeza Conservação;
1;5;1112;201.174.214.311;I;N;S;;N;;BANCO DO BRASIL SP - CT 2011.7421.4311;MG;1198;BANCO DO BRASIL S.A;27/08/2011;09/04/2017;10304038;Ana Paula Linhares De Oliveira;;;
1;5;1173;PRE 40/2011;I;N;S;;N;;Coren/SP - LOTE 5 - Subseção de Santos;SP;2211;CONSELHO REGIONAL DE ENFERMAGEM DE SÃO PAULO;21/11/2011;20/11/2012;10363001;;;Limpeza;
1;5;1174;PRE 40/2011;I;N;S;;N;;Coren/SP - LOTE 8 - Subseção de Presidente Prudente;SP;2211;CONSELHO REGIONAL DE ENFERMAGEM DE SÃO PAULO;21/11/2011;20/11/2012;10363002;Marcos Douglas Correa;;Limpeza;0,01
1;5;1004;Cto 02.2011;I;N;S;;N;;DRF JUNDIAI;SP;225;DELEGACIA DA RECEITA FEDERAL DE JUNDIAÍ;17/03/2011;14/09/2014;10314009;Caroline Muhlmann;;Limpeza;
1;5;1049;001/2011-SP;I;N;N;;N;;ATENTO BELENZINHO;SP;1428;ATENTO BRASIL S.A.;01/04/2011;10/11/2013;10310009;;;Limpeza Conservação;
1;5;1050;001/2011-SP;I;N;N;;N;;ATENTO - FERRAZÓPOLIS;SP;1429;ATENTO BRASIL S.A;01/04/2011;05/09/2012;10310009;;;Limpeza Conservação;
1;5;1051;001/2011-SP;I;N;N;;N;;ATENTO - LIBERDADE;SP;1430;ATENTO BRASIL S.A;01/04/2011;10/11/2013;10310009;;;Limpeza Conservação;
1;5;1052;001/2011-SP;I;N;N;;N;;ATENTO MARQUÊS DE ITÚ;SP;1431;ATENTO BRASIL S.A.;01/04/2011;03/02/2012;10310009;Aline Braga Lima;;Limpeza Conservação;
1;5;1053;001/2011-SP;I;N;N;;N;;ATENTO - NOVA SÃO PAULO;SP;1432;ATENTO BRASIL S.A;01/04/2011;15/11/2013;10310009;;;Limpeza Conservação;
1;5;1054;001/2011-SP;I;N;N;;N;;ATENTO PAULISTA;SP;1433;ATENTO BRASIL S.A.;01/04/2011;10/02/2012;10310009;Aline Braga Lima;;Limpeza Conservação;
1;5;1055;001/2011-SP;I;N;N;;N;;ATENTO - REPÚBLICA;SP;1434;ATENTO BRASIL S.A.;01/04/2011;26/09/2013;10310009;;;Limpeza Conservação;
1;5;1056;001/2011-SP;I;N;N;;N;;ATENTO ROCHAVERÁ;SP;1435;ATENTO BRASIL S.A.;01/04/2011;10/11/2013;10310009;;;Limpeza Conservação;
1;5;1057;001/2011-SP;I;N;N;;N;;ATENTO STO.AMARO II SABARÁ;SP;1436;ATENTO BRASIL S.A.;01/04/2011;15/11/2013;10310009;;;Limpeza Conservação;
1;5;1058;001/2011-SP;I;N;N;;N;;ATENTO SANTO ANDRÉ;SP;1437;ATENTO BRASIL S.A;01/04/2011;15/11/2013;10310009;;;Limpeza Conservação;
1;5;1059;001/2011-SP;I;N;N;;N;;ATENTO SANTOS;SP;1438;ATENTO BRASIL S.A.;01/04/2011;09/08/2011;10310009;Aline Braga Lima;;Limpeza Conservação;
1;5;1060;001/2011-SP;I;N;N;;N;;ATENTO SÃO BENTO I;SP;1439;ATENTO BRASIL S.A.;01/04/2011;01/12/2013;10310009;;;Limpeza Conservação;
1;5;1061;001/2011-SP;I;N;N;;N;;ATENTO SÃO BENTO II;SP;1440;ATENTO BRASIL S.A.;01/04/2011;01/12/2013;10310009;;;Limpeza Conservação;
1;5;1062;001/2011-SP;I;N;N;;N;;ATENTO SÃO BERNARDO DO CAMPO;SP;1441;ATENTO BRASIL S.A.;01/04/2011;10/11/2013;10310009;;;Limpeza Conservação;
1;5;1063;001/2011-SP;I;N;N;;N;;ATENTO SAO BERNARDO CAMPO II;SP;1442;ATENTO BRASIL S.A.;01/04/2011;05/09/2012;10310009;;;Limpeza Conservação;
1;5;1064;001/2011-SP;I;N;N;;N;;ATENTO SÃO CAETANO;SP;1443;ATENTO BRASIL S.A.;01/04/2011;24/07/2012;10310009;;;Limpeza Conservação;
1;5;1065;001/2011-SP;I;N;N;;N;;ATENTO - VOLANTE;SP;1445;ATENTO BRASIL S.A.(VOLANTE);01/04/2011;18/10/2012;10310009;;;Limpeza Conservação;
1;5;1023;25/2011;I;N;S;;N;;UNIFESP - Motorista/SP - Diadema;SP;911;UNIVERSIDADE FEDERAL DE SAO PAULO - UNIFESP;11/04/2011;07/07/2016;10311005;Guidali Siqueira;;Condução de Veículos;
1;5;1076;SCL - CT 029/2011;I;N;S;;N;;TRT 2ª REGIÃO - MICRORREGIÕES;SP;652;TRIBUNAL REGIONAL DO TRABALHO DA 2ª REGIÃO;01/07/2011;30/06/2015;10303005;Caroline Muhlmann;;Limpeza;
1;5;1102;Cto 04.501.10.11;I;N;S;;N;;JF de São Paulo Lote 4;SP;548;JUSTICA FEDERAL DE SAO PAULO;01/08/2011;04/11/2016;10306012;;;Limpeza;
1;5;1103;Cto 04.503.10.11;I;N;S;;N;;JF de São Paulo Lote 6;SP;548;JUSTICA FEDERAL DE SAO PAULO;01/08/2011;04/11/2016;10306013;;;Limpeza;0,01
1;5;1108;003/2001-SP;I;N;N;;N;;ATENTO Manutenção SANTOS II;SP;1476;ATENTO BRASIL S.A;18/07/2011;21/09/2011;10310009;Aline Braga Lima;;Mão de Obra;
1;5;1109;PRE 19.2011;I;N;S;;N;;TRE SÃO PAULO;SP;2206;TRIBUNAL REGIONAL ELEITORAL DE SÃO PAULO;02/08/2011;31/12/2011;10307001;;;Mão de Obra;
1;5;1006;PRE 44/2007-Lote 03;I;N;S;;N;;MF - SP;SP;778;GERÊNCIA REGIONAL DE ADMINISTRAÇÃO DO MINISTÉRIO DA FAZENDA EM SÃO PAULO;09/03/2011;22/03/2013;10337002;;;Mão de Obra;
1;5;1018;201.174.211.432;I;N;S;;N;;BANCO DO BRASIL SP - CT 2011.7421.1432;SP;1928;BANCO DO BRASIL S.A - SP;17/05/2011;17/03/2017;10304037;Ana Paula Linhares De Oliveira;;Limpeza;
1;5;1097;Cto 04.499.10.11;I;N;S;;N;;JF de São Paulo Lote 2;SP;548;JUSTICA FEDERAL DE SAO PAULO;01/08/2011;04/11/2016;10306009;;;Limpeza;0,01
1;5;1099;Cto 04.500.10.11;I;N;S;;N;;JF de São Paulo Lote 3;SP;548;JUSTICA FEDERAL DE SAO PAULO;01/08/2011;04/11/2016;10306008;;;Limpeza;0,01
1;5;1141;Cto 22.2011;I;N;S;;N;;DRF SJC - MENSAGEIRO;SP;239;DELEGACIA DA RECEITA FEDERAL DO BRASIL EM SAO JOSE DOS CAMPOS;01/10/2011;29/09/2016;10314023;Marcos Douglas Correa;PRE 02/2011;Limpeza Mão de Obra;3333
1;5;1142;SCL-CT 070/2011;I;N;S;;N;;TRT 2ª REGIÃO - CAPITAL;SP;652;TRIBUNAL REGIONAL DO TRABALHO DA 2ª REGIÃO;29/10/2011;26/01/2016;10303002;;;Limpeza Copa;
1;5;1046;Cto: 005/2011-SP;A;N;N;;N;;BANCO RABOBANK - RIBEIRAO PRETO;SP;1470;BANCO RABOBANK INTERNATIONAL BRASIL S/A;03/06/2011;02/06/2022;10310011;Monique Gomes Alves;;Limpeza;2550,51
1;5;1079;003/2011-SP;I;N;N;;N;;ATENTO MANUTENÇÃO - BELENZINHO;SP;1428;ATENTO BRASIL S.A.;02/05/2011;31/08/2011;10310009;Aline Braga Lima;;Mão de Obra;
1;5;1080;003/2011-SP;I;N;N;;N;;ATENTO MANUTENÇÃO - LIBERDADE;SP;1430;ATENTO BRASIL S.A;02/05/2011;31/08/2011;10310009;Aline Braga Lima;;Mão de Obra;
1;5;1081;003/2011-SP;I;N;N;;N;;ATENTO MANUTENÇÃO - NOVA SÃO PAULO;SP;1432;ATENTO BRASIL S.A;02/05/2011;31/08/2011;10310009;Aline Braga Lima;;Mão de Obra;
1;5;1082;003/2011-SP;I;N;N;;N;;ATENTO manutenção - REPÚBLICA;SP;1434;ATENTO BRASIL S.A.;02/05/2011;30/12/2011;10310009;Aline Braga Lima;;Mão de Obra;
1;5;1083;003/2011-SP;I;N;N;;N;;ATENTO MANUTENÇÃO - STO.AMARO II SABARÁ;SP;1436;ATENTO BRASIL S.A.;02/05/2011;31/08/2011;10310009;Aline Braga Lima;;Mão de Obra;
1;5;1084;003/2011-SP;I;N;N;;N;;ATENTO MANUTENÇAO - SANTO ANDRÉ;SP;1437;ATENTO BRASIL S.A;02/05/2011;31/08/2011;10310009;Aline Braga Lima;;Mão de Obra;
1;5;1085;003/2011-SP;I;N;N;;N;;ATENTO MANUTENÇÃO - SÃO BENTO I;SP;1439;ATENTO BRASIL S.A.;02/05/2011;31/08/2011;10310009;Aline Braga Lima;;Mão de Obra;
1;5;1086;003/2011-SP;I;N;N;;N;;ATENTO manutençao SÃO BERNARDO DO CAMPO;SP;1441;ATENTO BRASIL S.A.;02/05/2011;31/08/2011;10310009;Aline Braga Lima;;Mão de Obra;
1;5;1087;003/2011-SP;I;N;N;;N;;ATENTO MANUTENÇÃO -  SBC II;SP;1442;ATENTO BRASIL S.A.;02/05/2011;31/08/2011;10310009;Aline Braga Lima;;Mão de Obra;
1;5;1088;003/2011-SP;I;N;N;;N;;ATENTO ADMINISTRATIVO - NOVA SÃO PAULO;SP;1432;ATENTO BRASIL S.A;02/05/2011;15/01/2014;10310009;;;Mão de Obra;
1;5;1152;Cto 08.2011;I;N;S;;N;;DRF TAUBATÉ LIMPEZA;SP;241;DELEGACIA DA RECEITA FEDERAL DE TAUBATE;03/10/2011;29/09/2016;10314014;;PRE 02/2011;Limpeza;
1;5;1160;48.502.011;I;N;S;;N;;CEF - BAIXADA SANTISTA - recep, telef, carreg, port;DF;575;CAIXA ECONOMICA FEDERAL;04/11/2011;30/04/2017;10305002;;020-7062/2010;Mão de Obra;
1;5;1026;2011/051;I;N;S;;N;;BRB - SP;DF;590;BRB BANCO DE BRASÍLIA S/A;01/05/2011;29/04/2016;10328001;;;Limpeza Mão de Obra;
1;5;1172;006/2011-SP;I;N;N;;N;;ARTIFIBRA ENGENHARIA;SP;1497;ARTFIBRA ENGENHARIA LTDA;14/11/2011;20/11/2011;10310014;;;Limpeza;
1;5;1180;007/2011-SP;I;N;N;;N;;MAUBISA AGRICULTURA;SP;1504;MAUBISA AGRICULTURA S/A;06/12/2011;12/05/2012;10310015;;;Limpeza Conservação;
1;5;1186;008/2011-SP;I;N;N;;N;;CONSORCIO REALIZA;SP;1507;REALIZA ADMINISTRADORA DE CONSORCIOS LTDA;12/12/2011;31/07/2015;10310016;Priscila Dos Santos Antunes Vieira;;Limpeza Conservação;
1;5;1246;001/2012-SP;I;N;N;;N;;BRASIL ASSISTENCIA;SP;1538;MAPFRE ASSISTENCIA;29/03/2012;19/01/2017;10310018;Priscila Dos Santos Antunes Vieira;;Limpeza Conservação Recepção;
1;5;1325;CTO 1325;I;N;N;;N;;ART FIBRA ENGENHARIA LTDA;SP;1497;ARTFIBRA ENGENHARIA LTDA;30/04/2012;16/05/2012;10310014;;;Limpeza;
